event_name,event_timestamp,sample_time_sec,received_order,block_id,block_order,group_id,session_half,counterbalance_group,condition,condition_type,event_type,event_value,duration_sec,exclude_before_sec,exclude_after_sec,trial_id,question_id,correct_answer,participant_answer,is_correct,reaction_time_ms,notes,run_id,subject_id,session_id,client_event_id,client_id,received_timestamp,client_timestamp,client_monotonic_ms,timestamp_source,clock_offset_sec,clock_round_trip_ms,eeg_received_order,eeg_sample_number,eeg_stream_segment,alignment_error_ms,alignment_status,identity_status,context_matches_current,state_applied,start_number,generated_timestamp,displayed_timestamp,hidden_timestamp,after_block_id,affected_block_id,planned_duration,actual_duration,is_formal_experiment,operator_id,override_reason,sensitivity_exclude_before_sec,course_attention_rating,mental_effort,video_interest,video_difficulty,subtraction_compliance,subtraction_compliance_low_pct,subtraction_compliance_high_pct,subtraction_difficulty,reported_final_number,rating_item,rating_value,quiz_score,quiz_total,question_text,response_index,response_text,video_id,condition_label,video_time_sec,browser_timestamp,recorder_timestamp,device_sample_number,probe_id,probe_index,probe_schedule_id,probe_planned_time_sec,response,response_label,response_time_ms,confidence,probe_attention,pause_reason
attention_response,1789892372.7803378,1560.78,382491,4,4,,2,G07,B,bbbd_subtraction,attention_response,2,,0.0,0.0,,,,,,,"{""client_event_id"":""ef9feb11-3166-4577-886a-15ae7e9ee4d7"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892372.7885,""client_monotonic_ms"":2012308.5999999642,""event_timestamp"":1789892372.7803378,""clock_offset_sec"":-0.008162260055541992,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""attention_response"",""iso_time"":""2026-09-20T08:19:32.788Z"",""relative_ms"":54556,""video_time_sec"":46.483,""probe_id"":""Block 4_1_1f3607bd"",""probe_index"":1,""probe_schedule_id"":""1f3607bd-efcf-4249-8ca3-610c3e677895"",""probe_planned_time_sec"":46.418,""video_id"":""V1"",""response"":2,""response_label"":""连续减7心算任务"",""probe_attention"":""OFF"",""response_time_ms"":2952}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,ef9feb11-3166-4577-886a-15ae7e9ee4d7,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892372.7863376,1789892372.7885,2012308.5999999642,browser_calibrated,-0.008162260055541992,1.399993896484375,382490,390195,17,-10.000228881835938,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,46.483,1789892372.7885,1789892372.7863376,390195,Block 4_1_1f3607bd,1,1f3607bd-efcf-4249-8ca3-610c3e677895,46.418,2,连续减7心算任务,2952,,OFF,
confidence_response,1789892373.3786376,1561.364,382641,4,4,,2,G07,B,bbbd_subtraction,confidence_response,4,,0.0,0.0,,,,,,,"{""client_event_id"":""d460263f-c28b-4ed2-a925-9b90b7fa1df9"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892373.3867998,""client_monotonic_ms"":2012906.8999999762,""event_timestamp"":1789892373.3786376,""clock_offset_sec"":-0.008162260055541992,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""confidence_response"",""iso_time"":""2026-09-20T08:19:33.386Z"",""relative_ms"":55154,""video_time_sec"":46.483,""probe_id"":""Block 4_1_1f3607bd"",""probe_index"":1,""probe_schedule_id"":""1f3607bd-efcf-4249-8ca3-610c3e677895"",""probe_planned_time_sec"":46.418,""video_id"":""V1"",""response"":2,""confidence"":4,""response_time_ms"":598}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,d460263f-c28b-4ed2-a925-9b90b7fa1df9,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892373.3793375,1789892373.3867998,2012906.8999999762,browser_calibrated,-0.008162260055541992,1.399993896484375,382636,390341,17,0.6999969482421875,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,46.483,1789892373.3867998,1789892373.3953376,390341,Block 4_1_1f3607bd,1,1f3607bd-efcf-4249-8ca3-610c3e677895,46.418,,,598,4,,
phase_change,1789892373.3836374,1561.38,382646,4,4,,2,G07,B,bbbd_subtraction,phase_change,video,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,1b3cba59-e0cd-4d1b-acc6-e52d999cca07,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892373.3953376,1789892373.3917997,2012911.8999999762,browser_calibrated,-0.008162260055541992,1.399993896484375,382640,390345,17,-4.29987907409668,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,46.54,1789892373.3917997,1789892373.3953376,390345,,,,,,,,,,
video_resume,1789892373.3836374,1561.38,382646,4,4,,2,G07,B,bbbd_subtraction,video_resume,46.54,,0.0,0.0,,,,,,,"{""client_event_id"":""1b3cba59-e0cd-4d1b-acc6-e52d999cca07"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892373.3917997,""client_monotonic_ms"":2012911.8999999762,""event_timestamp"":1789892373.3836374,""clock_offset_sec"":-0.008162260055541992,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""video_resume"",""iso_time"":""2026-09-20T08:19:33.391Z"",""relative_ms"":55159,""video_time_sec"":46.54,""probe_id"":""Block 4_1_1f3607bd"",""probe_index"":1,""probe_schedule_id"":""1f3607bd-efcf-4249-8ca3-610c3e677895"",""probe_planned_time_sec"":46.418,""video_id"":""V1"",""pause_reason"":""thought_probe"",""resume_status"":""playing""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,1b3cba59-e0cd-4d1b-acc6-e52d999cca07,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892373.3953376,1789892373.3917997,2012911.8999999762,browser_calibrated,-0.008162260055541992,1.399993896484375,382640,390345,17,-4.29987907409668,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,46.54,1789892373.3917997,1789892373.3953376,390345,Block 4_1_1f3607bd,,,,,,,,,thought_probe
eeg_dropout,1789892405.2863376,,389921,4,4,,2,G07,B,bbbd_subtraction,eeg_dropout,signal_lost,,0.0,0.0,,,,,,,absence_threshold_sec=2,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892405.2863376,,,server,,,,,,-2282.0000648498535,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892405.2863376,,,,,,,,,,,eeg_dropout
qc_status_change,1789892405.2863376,,389921,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,bad,,0.0,0.0,,,,,,,已连续 2.3 秒没有EEG，请立即重新连接耳机。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892405.2863376,,,server,,,,,,-2282.0000648498535,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892405.2863376,,,,,,,,,,,
phase_change,1789892405.4415374,,389921,4,4,,2,G07,B,bbbd_subtraction,phase_change,paused,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,ef8657b6-047e-457c-840d-00a8755f9fb5,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892405.4423375,1789892405.4520998,2044972.199999988,browser_calibrated,-0.010562419891357422,1.399993896484375,,,,-2437.199831008911,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,78.538,1789892405.4520998,1789892405.4423375,,,,,,,,,,,
video_pause,1789892405.4415374,,389921,4,4,,2,G07,B,bbbd_subtraction,video_pause,78.538,,0.0,0.0,,,,,,,"{""client_event_id"":""ef8657b6-047e-457c-840d-00a8755f9fb5"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892405.4520998,""client_monotonic_ms"":2044972.199999988,""event_timestamp"":1789892405.4415374,""clock_offset_sec"":-0.010562419891357422,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""video_pause"",""iso_time"":""2026-09-20T08:20:05.452Z"",""relative_ms"":87219,""video_time_sec"":78.538,""pause_reason"":""eeg_dropout"",""reason"":""automatic_watchdog""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,ef8657b6-047e-457c-840d-00a8755f9fb5,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892405.4423375,1789892405.4520998,2044972.199999988,browser_calibrated,-0.010562419891357422,1.399993896484375,,,,-2437.199831008911,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,78.538,1789892405.4520998,1789892405.4423375,,,,,,,,,,,eeg_dropout
device_disconnected,1789892407.1293375,,389921,4,4,,2,G07,B,bbbd_subtraction,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892407.1293375,,,server,,,,,,-4125.0,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892407.1293375,,,,,,,,,,,
device_connected,1789892414.3483374,,389921,4,4,,2,G07,B,bbbd_subtraction,device_connected,74:4D:BD:62:FD:8D,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892414.3483374,,,server,,,,,,-11343.999862670898,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892414.3483374,,,,,,,,,,,
eeg_recovery,1789892414.3793375,1590.504,389921,4,4,,2,G07,B,bbbd_subtraction,eeg_recovery,signal_recovered,11.375,0.0,0.0,,,,,,,等待实验员重新确认同步后恢复视频,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892414.3793375,,,server,,,389921,397626,18,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892414.3793375,397626,,,,,,,,,,eeg_dropout
qc_status_change,1789892415.3643374,1591.496,390170,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,waiting,,0.0,0.0,,,,,,,等待至少2秒EEG数据。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892415.3643374,,,server,,,390169,397874,18,-46.99993133544922,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892415.3643374,397874,,,,,,,,,,
qc_status_change,1789892417.3793375,1592.656,390460,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892417.3793375,,,server,,,390459,398164,18,-31.000137329101562,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892417.3793375,398164,,,,,,,,,,
eeg_recovery_confirmed,1789892417.8233376,1593.956,390665,4,4,,2,G07,B,bbbd_subtraction,eeg_recovery_confirmed,78.538,,0.0,0.0,,,,,,,"{""client_event_id"":""cad88155-5049-4d07-88d4-173a2f83a719"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892417.8339,""client_monotonic_ms"":2057354,""event_timestamp"":1789892417.8233376,""clock_offset_sec"":-0.010562419891357422,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""eeg_recovery_confirmed"",""iso_time"":""2026-09-20T08:20:17.833Z"",""relative_ms"":99601,""video_time_sec"":78.538,""pause_reason"":""eeg_dropout""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,cad88155-5049-4d07-88d4-173a2f83a719,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892417.8323376,1789892417.8339,2057354,browser_calibrated,-0.010562419891357422,1.399993896484375,390664,398489,18,-6.000041961669922,host_receive_nearest,verified,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,78.538,1789892417.8339,1789892417.8323376,398489,,,,,,,,,,
phase_change,1789892417.8276374,1593.96,390670,4,4,,2,G07,B,bbbd_subtraction,phase_change,video,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,9183cec6-cf27-4750-8169-c5295521bebc,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892417.8483374,1789892417.8381999,2057358.2999999523,browser_calibrated,-0.010562419891357422,1.399993896484375,390665,398490,18,4.700183868408203,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,78.538,1789892417.8381999,1789892417.8483374,398490,,,,,,,,,,
video_resume,1789892417.8276374,1593.96,390670,4,4,,2,G07,B,bbbd_subtraction,video_resume,78.538,,0.0,0.0,,,,,,,"{""client_event_id"":""9183cec6-cf27-4750-8169-c5295521bebc"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892417.8381999,""client_monotonic_ms"":2057358.2999999523,""event_timestamp"":1789892417.8276374,""clock_offset_sec"":-0.010562419891357422,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""video_resume"",""iso_time"":""2026-09-20T08:20:17.838Z"",""relative_ms"":99606,""video_time_sec"":78.538,""pause_reason"":""eeg_dropout""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,9183cec6-cf27-4750-8169-c5295521bebc,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892417.8483374,1789892417.8381999,2057358.2999999523,browser_calibrated,-0.010562419891357422,1.399993896484375,390665,398490,18,4.700183868408203,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,78.538,1789892417.8381999,1789892417.8483374,398490,,,,,,,,,,eeg_dropout
qc_status_change,1789892419.3643374,1595.536,391060,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,bad,,0.0,0.0,,,,,,,丢包率 9.53% 过高，请检查蓝牙距离、供电和连接。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892419.3643374,,,server,,,391059,398884,18,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892419.3643374,398884,,,,,,,,,,
qc_status_change,1789892425.3793375,1601.516,392555,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,warning,,0.0,0.0,,,,,,,丢包率 4.79% 偏高。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892425.3793375,,,server,,,392554,400379,18,-31.000137329101562,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892425.3793375,400379,,,,,,,,,,
qc_status_change,1789892429.3793375,1605.536,393560,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892429.3793375,,,server,,,393559,401384,18,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892429.3793375,401384,,,,,,,,,,
qc_status_change,1789892481.4423375,1657.576,406310,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,bad,,0.0,0.0,,,,,,,丢包率 10.42% 过高，请检查蓝牙距离、供电和连接。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892481.4423375,,,server,,,406309,414394,18,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892481.4423375,414394,,,,,,,,,,
qc_status_change,1789892491.4573376,1667.616,408820,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892491.4573376,,,server,,,408819,416904,18,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892491.4573376,416904,,,,,,,,,,
probe_onset,1789892515.7073371,1691.856,414880,4,4,,2,G07,B,bbbd_subtraction,probe_onset,Block 4_2_1f3607bd,,0.0,0.0,,,,,,,"{""client_event_id"":""907d27d9-098a-49b6-bf9d-d3f7828dd003"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892515.7107997,""client_monotonic_ms"":2155230.899999976,""event_timestamp"":1789892515.7073371,""clock_offset_sec"":-0.003462553024291992,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""probe_onset"",""iso_time"":""2026-09-20T08:21:55.710Z"",""relative_ms"":197478,""video_time_sec"":176.411,""probe_id"":""Block 4_2_1f3607bd"",""probe_index"":2,""probe_schedule_id"":""1f3607bd-efcf-4249-8ca3-610c3e677895"",""probe_planned_time_sec"":176.289,""video_id"":""V1"",""pause_reason"":""thought_probe"",""forced"":false}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,907d27d9-098a-49b6-bf9d-d3f7828dd003,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892515.7073376,1789892515.7107997,2155230.899999976,browser_calibrated,-0.003462553024291992,1.399993896484375,414879,422964,18,-14.999628067016602,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,176.411,1789892515.7107997,1789892515.7073376,422964,Block 4_2_1f3607bd,2,1f3607bd-efcf-4249-8ca3-610c3e677895,176.289,,,,,,thought_probe
attention_response,1789892518.9851372,1695.136,415700,4,4,,2,G07,B,bbbd_subtraction,attention_response,2,,0.0,0.0,,,,,,,"{""client_event_id"":""812d1a21-b4da-45ba-8289-75e2218fe8c3"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892518.9885998,""client_monotonic_ms"":2158508.699999988,""event_timestamp"":1789892518.9851372,""clock_offset_sec"":-0.003462553024291992,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""attention_response"",""iso_time"":""2026-09-20T08:21:58.988Z"",""relative_ms"":200756,""video_time_sec"":176.411,""probe_id"":""Block 4_2_1f3607bd"",""probe_index"":2,""probe_schedule_id"":""1f3607bd-efcf-4249-8ca3-610c3e677895"",""probe_planned_time_sec"":176.289,""video_id"":""V1"",""response"":2,""response_label"":""连续减7心算任务"",""probe_attention"":""OFF"",""response_time_ms"":3278}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,812d1a21-b4da-45ba-8289-75e2218fe8c3,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892518.9893374,1789892518.9885998,2158508.699999988,browser_calibrated,-0.003462553024291992,1.399993896484375,415699,423784,18,-11.799812316894531,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,176.411,1789892518.9885998,1789892518.9893374,423784,Block 4_2_1f3607bd,2,1f3607bd-efcf-4249-8ca3-610c3e677895,176.289,2,连续减7心算任务,3278,,OFF,
confidence_response,1789892519.5271373,1695.676,415835,4,4,,2,G07,B,bbbd_subtraction,confidence_response,4,,0.0,0.0,,,,,,,"{""client_event_id"":""c5f327b6-bb26-43fd-a492-9557744f5167"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892519.5305998,""client_monotonic_ms"":2159050.699999988,""event_timestamp"":1789892519.5271373,""clock_offset_sec"":-0.003462553024291992,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""confidence_response"",""iso_time"":""2026-09-20T08:21:59.530Z"",""relative_ms"":201298,""video_time_sec"":176.411,""probe_id"":""Block 4_2_1f3607bd"",""probe_index"":2,""probe_schedule_id"":""1f3607bd-efcf-4249-8ca3-610c3e677895"",""probe_planned_time_sec"":176.289,""video_id"":""V1"",""response"":2,""confidence"":4,""response_time_ms"":542}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,c5f327b6-bb26-43fd-a492-9557744f5167,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892519.5363376,1789892519.5305998,2159050.699999988,browser_calibrated,-0.003462553024291992,1.399993896484375,415834,423919,18,-22.79973030090332,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,176.411,1789892519.5305998,1789892519.5363376,423919,Block 4_2_1f3607bd,2,1f3607bd-efcf-4249-8ca3-610c3e677895,176.289,,,542,4,,
phase_change,1789892519.5324373,1695.68,415840,4,4,,2,G07,B,bbbd_subtraction,phase_change,video,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,a289cb38-47ec-49d8-a07f-250783dcaa7e,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892519.5513375,1789892519.5358999,2159056,browser_calibrated,-0.003462553024291992,1.399993896484375,415835,423920,18,3.900289535522461,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,176.48,1789892519.5358999,1789892519.5513375,423920,,,,,,,,,,
video_resume,1789892519.5324373,1695.68,415840,4,4,,2,G07,B,bbbd_subtraction,video_resume,176.48,,0.0,0.0,,,,,,,"{""client_event_id"":""a289cb38-47ec-49d8-a07f-250783dcaa7e"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789892519.5358999,""client_monotonic_ms"":2159056,""event_timestamp"":1789892519.5324373,""clock_offset_sec"":-0.003462553024291992,""clock_round_trip_ms"":1.399993896484375,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 4"",""counterbalance_group"":""G07"",""block_order"":""Block 4"",""condition"":""B"",""condition_type"":""bbbd_subtraction"",""topic_key"":""V1"",""topic_name"":""商鞅 一个改变秦国命运的男人"",""event_type"":""video_resume"",""iso_time"":""2026-09-20T08:21:59.535Z"",""relative_ms"":201303,""video_time_sec"":176.48,""probe_id"":""Block 4_2_1f3607bd"",""probe_index"":2,""probe_schedule_id"":""1f3607bd-efcf-4249-8ca3-610c3e677895"",""probe_planned_time_sec"":176.289,""video_id"":""V1"",""pause_reason"":""thought_probe"",""resume_status"":""playing""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,a289cb38-47ec-49d8-a07f-250783dcaa7e,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892519.5513375,1789892519.5358999,2159056,browser_calibrated,-0.003462553024291992,1.399993896484375,415835,423920,18,3.900289535522461,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,176.48,1789892519.5358999,1789892519.5513375,423920,Block 4_2_1f3607bd,,,,,,,,,thought_probe
qc_status_change,1789892547.5203376,1723.196,422525,4,4,,2,G07,B,bbbd_subtraction,qc_status_change,bad,,0.0,0.0,,,,,,,丢包率 7.97% 过高，请检查蓝牙距离、供电和连接。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789892547.5203376,,,server,,,422524,430799,18,-47.00016975402832,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,,,1789892547.5203376,430799,,,,,,,,,,
phase_change,1789892554.2411375,,422775,4,4,,2,G07,B,bbbd_subtraction,phase_change,paused,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,e7e00e9a-863d-4e64-841f-daa23ef5e56c,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789892554.2393374,1789892554.2482998,2193768.5,browser_calibrated,-0.007162332534790039,1.4002323150634766,,,,-2236.799955368042,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V1,B,211.129,1789892554.2482998,1789892554.2393374,,,,,,,,,,,
